id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity
1244537524510265344,2020-09-26 18:33:03,3,Twitter Web App,Rajeev Gupta,4,emsusglobal warminggreenepapollutionclimate changesustainabilityagencydepenvironmental pollutionLink for registration,RajeevG45843409,Kanpur Uttar Pradesh,False,152,111,0.0,0.0
313741579,2020-09-26 16:55:02,0,Twitter for iPhone,Hani Roustom,3,China going carbon neutral by 2060 will lower globalwarming projections by as much as 03C Thats the biggest single reduction ever estimated as the result of a policy change according to Climate Action Tracker climate,HaniRoustom,Toronto,False,1643,2105,0.0761904761904762,0.1714285714285714
2184934963,2020-09-25 15:22:56,2,Twitter Web App,GO GREEN,3,Fires do not occur naturally in the Amazon rainforestAmazon deliberately burnt downMillions of acres ever year in most unique bio diversity on Earth and the lungs of the Earth speeding up global warming climate change,ECOWARRIORSS,,False,23415,20439,0.24375,0.475
1289692584143544320,2020-09-25 07:55:12,0,Twitter for Android,🇯🇵 九龍_🔰株式投資/⛩️神社参拝/空手/中国語/英語,4,There are lots of natural disastersmaybe because of global warmingIts time to keep eye on them and take action for global warmingIn my case I am making electricities from sun when Its sunny dayclimate changeglobal warmingnatural resources,9ron358,,False,4387,4642,0.05,0.125
44601026,2020-09-24 12:30:09,1,Hootsuite Inc.,Environmental Investigation Agency,4,Climate change A New York clock that told time now tells the time remaining for action to prevent the effects of global warming from becoming irreversible,EIA_News,London UK,False,22468,1296,0.1715909090909091,0.3511363636363637
154266844,2020-09-23 21:56:14,0,Twitter Web App,"Tom Gillispie, WRITER/EDITOR",0,deserts TURNING DESERTS INTO FORESTS climate change CO2 global warming,SptsGuy1,"Rural Hall, NC",False,2281,2155,0.0,0.0
1235313973253242880,2020-09-23 13:36:51,0,Twitter Web App,redShift Recruiting,0,New in satellite technology The data Iris will gather is important because methanes global warming potential is 30 times that of carbon dioxide This could be a game changing technology for the fight against climate change Read more gtgtgt,redShiftRecrui1,"Albany, NY",False,22,32,0.10606060606060606,0.5590909090909091
81671664,2020-09-23 12:59:54,0,Twitter for iPhone,Women's Forum,2,In our increasingly urban world there is so much opportunity for citiesalready responsible for 70 of global greenhousegas emissionsto lead the global fight against climate change Lets continue to reduce greenhouse emissions that are warming our planet engage4impact,Womens_Forum,"Europe, Asia, Americas, MENA",True,29542,3702,0.08,0.15
95418595,2020-09-21 11:00:36,1,Hootsuite Inc.,Daily Climate,2,Over the past few decades climate change and global warming has had a string of adverse effects on the planet And the signs of damage are increasing day by day,TheDailyClimate,"Bozeman, Mont.",False,17704,1370,-0.15,0.11666666666666665
1289692584143544320,2020-09-21 05:52:41,0,Twitter for Android,🇯🇵 九龍_🔰株式投資/⛩️神社参拝/空手/中国語/英語,1,Its sunny day so I set solar pannel charger on the ground because of decreasing CO2climate changeglobal warming,9ron358,,False,4387,4642,0.0,0.0
1053384172025405440,2020-09-20 03:07:08,4,Twitter Web App,Kman411,2,SaintKateriCtr Obama 2013Sea levels are rising due to climate change potentially threatening US citiesObama 2019Buys 15 million dollar mansion on water in Marthas VineyardGlobal warmingclimate change BSThe goalglobal govt,Kman411K,"New York, USA",False,288,21,-0.0625,0.6875
1053384172025405440,2020-09-20 03:05:42,0,Twitter Web App,Kman411,0,AP Obama 2013Sea levels are rising due to climate change potentially threatening US citiesObama 2019Buys 15 million dollar mansion on water in Marthas VineyardGlobal warmingclimate change BSThe goalglobal govt,Kman411K,"New York, USA",False,288,21,-0.0625,0.6875
2184934963,2020-09-18 17:13:37,1,Twitter Web App,GO GREEN,8,There is nothing Just about allowing yet more gas fossil fuels pouring petrol on the flames of global warming fueling more devastating climate change Parliament votes to allow gas projects in the Just Transition Fund,ECOWARRIORSS,,False,23415,20439,0.0,0.5
1027254121160736768,2020-09-16 15:34:46,0,Tumblr,Edwin Valdez,0,Climate Change Please Climate Science Information Center Please US for cosmetics that again everyone Climate Science Information Center earth Climate Change by the Numbers Humans have caused about 10C 18F of global warming,EdwinValdezEXD,"USA, New York",False,719,4997,-0.06666666666666667,0.06666666666666667
1210660495033880580,2020-09-16 13:58:46,1,Twitter for iPhone,Self Driving Containers 🇺🇸,1,LSorecaEU vonderleyen The New Boss In The House She SPOKE UP TODAYShe Mansion 5 Things To The Big House1 Climate Change 2 Coronavirus Robots3 Brexit not on my plan4 Technology 100 on my plan 5 MigrationsFighting global warming,SelfContainers,"Newark, NJ USA 🇱🇷",False,30,369,0.04545454545454545,0.18484848484848485
974356729856053248,2020-02-06 05:17:18,161,Granite Media,Far & Wide,883,Yes thats right Every single country,FarandWidecom,"San Francisco, CA",False,28125,16,0.10714285714285714,0.375
935571142420717568,2020-09-15 19:21:06,1,Twitter for iPhone,Dr. Emperor-Elect Kraken,3,Molotov Cocktail now referred to as Climate Change Climate Crisis andor Global Warming ArsonExposed Climate Cult,TamaleDude,United States,False,1521,2514,0.0,0.0
123231225,2020-09-15 15:13:13,28,Twitter Web App,Citizens' Climate Lobby,53,Presidential candidate Joe Biden gave a major speech yesterday on the undeniable accelerating punishing reality of global warmingOur country amp our world need leaders from both parties to acknowledge the reality of climate change and then act,citizensclimate,Nationwide,True,37837,15492,0.03125,0.25
16917300,2020-09-14 23:16:34,0,Twitter Web App,stokesmorgan,0,Trump protocol for Global warming Endless fires in California Yet Trump says its due to poor Forest management So Keep the land clean sweep off leaves Clean up all debris Take care of fallen trees and hope for Early Winter Climate Change is fake,maryannstok,Queen  City ,False,76,242,-0.03958333333333333,0.5531250000000001
418077788,2020-09-13 15:53:18,0,Twitter for Android,shoot_it_straight 338,0,myfox8 Right is this report out of the Newsome playbook You know the chapter that proves 3 people intentionally started the latest fires and he claimed them to be from global warming Funny how it stops at the boarders of Canada and Mexico climate change is a hoax,ScottSemonco,,False,953,1263,0.2671428571428571,0.4871428571428572
1289692584143544320,2020-09-12 03:06:03,0,Twitter for Android,🇯🇵 九龍_🔰株式投資/⛩️神社参拝/空手/中国語/英語,2,climate changeglobal warming,9ron358,,False,4387,4642,0.0,0.0
1589268571,2020-09-11 17:05:47,1,Twitter for iPhone,Rogs,0,Climate Change is as soft a term as they come And people cant even stomach that Global Warming is the original description So get real people Im not an activist on it but I can call a spade a spade Pretty sure Gore was ahead of this climate weather BCStorm,RogueSquadron4,"Vancouver, BC",False,60,311,0.23750000000000002,0.5481481481481482
35886595,2020-09-11 15:05:17,0,Blog2Social APP,Newsdiary Online,0,Stakeholders in the environment sector have kicked against the method adopted in coal mining activities saying such mining and burning are responsible for global warming and climate change burning cause change climate coal global Mining Stakehol,newsdiaryonline,Abuja Nigeria,False,31557,9384,0.05,0.2625
1065747490950078465,2020-09-11 10:16:03,0,Twitter for Android,Marshall Petros,0,Climate Change Worlds Global Warming Fight ClimateChange climate,Marshall_Petros,"London, England",False,23,66,0.0,0.0
1232339606189805569,2020-09-10 10:01:57,0,Twitter for Android,Jamie Quantick,1,The wild fires in America are yet another reason for governments around the world to step up their response to climate change and global warming What environmental catastrophe will it take for BorisJohnson to address this pressing issue ClimateChange wildfires2020 Climate,QuantickJamie,,False,9,52,0.05,0.2
624387741,2020-09-08 14:43:45,0,Twitter for iPhone,Adam,0,Global warming increases the frequency and intensity of forest fires which in turn removes those forests CO2 uptake capacities from the equation thus accelerating global warming Climate change is all about these positive feedback loops Climate,chaffbaby,,False,90,875,0.07575757575757576,0.1818181818181818
1174720295644667904,2020-09-07 23:00:48,1,Hootsuite Inc.,Fossil Free USA,1,Chevron JPMorgan amp Barclays shareholders have endorsed resolutions re global warming amp climate change Pressure on energy firms from powerful investors is increasing rapidly Average investor support increased from 219 in 2019 to 327 in 2020,fossilfreeusa,"Albuquerque, NM",False,25,5,0.049999999999999996,0.4666666666666666
19609660,2020-09-06 20:08:16,0,Twitter Web App,"Tom Gillispie, EDITOR/WRITER",0,climate change The 11TH HOUR FOR THE EARTH climatechange global warming,EDITORatWORK,"Rural Hall, North Carolina, USA",False,4191,3708,0.0,0.0
751836299850645504,2020-09-06 16:52:49,8,Twitter Web App,SwissGlaciers,20,Eiger Glacier Eigergletscher Swiss Alps 2015 2020 5 yearsThe repeat photos show that global warming has also affected the Eiger Glacier see Eiger Glacier Swiss glaciers climate change,SwissGlaciers,,False,570,454,0.0,0.0
1232531845184544768,2020-09-05 07:24:04,0,Twitter Web App,Climate change 2020,0,Go Live with Climate Change WebinarMeetings International is organizing Webinar on Climate Change and Global Warming will be hosted on December 14 2020 at 1000 AM GM1Join us for an hour of insights from expertsClimateChangeWebinar GlobalWarmingWebinar,warming2020,,False,42,183,0.04545454545454545,0.16666666666666666
1269555358768353281,2020-09-05 03:07:27,0,Twitter for Android,9Dragons,0,curving CO2climate changecoping with global warmingSmart phone charger with solar panel is setting on the ground I wanna curving CO2 as possibleASLW,9Dragon358,,False,2,5,0.0,0.0
1085538980937060352,2020-09-04 10:42:32,0,Twitter Web App,The Harmony Project,1,How can we become stimulated to work at the peak of our ability to solve issues of climate change and global warming How can we weave sustainability into education DrTammiSinha will explore these questions at our event on the 23rd Sept UoW,HarmonyOrgUK,,False,358,280,0.0,0.0
819388633,2020-09-03 12:50:11,0,Twitter Web App,Jim Franklin,1,nmsaints87124 JustTheNews If there is anything that proves climate change is a lie its this from abcnews in 2008 ABCs FAKE 2008 GLOBAL WARMING SCARE said NYC would be underwater by 2015,Jimbos2002,12th and Penn NW Washington DC,False,1746,1283,-0.06666666666666667,0.3333333333333333
481961014,2020-09-02 15:05:27,0,LinkedIn,Dr/PhD Diego Fdez-Sevilla,0,People will take sides on climate change for as long as warming is not global Could my perspective help to unify criteria diegofdezsevillawordpress comJune 5 2015 Climate and Data Drinking From the Source by Diego FdezSevilla PhD Registered,SevillaDF,,False,70,114,-0.025,0.2
1060520425363591168,2020-09-02 04:44:59,0,Twitter Web App,Stuart,0,FYISkyTV SkyNews skytv Last week pontificating on global warming and climate changethis week jetting off half way around the world with a film crew when archive footage could have been usedclimate change hypocrites,Stuart40864327,,False,0,4,-0.05555555555555555,0.07777777777777778
16852687,2020-09-01 13:05:56,0,Twitter Web App,Erin Brennan,0,Ice sheets in Greenland and Antarctica whose melting rates are rapidly increasing have raised the global sea level by 18cm since the 1990s and are matching the Intergovernmental Panel on Climate Changes worstcase climate warming scenarios,ErinBrennan,"Louisville, Kentucky",False,905,1256,0.0,0.0
1242279008,2020-09-01 04:30:00,0,Twitter for Advertisers (legacy),GED_Project,3,What price would we have to pay for the emission of one tonne of CO2 to cover all costs Using a climate model to calculate the impact of additional CO2 emissions on global warming and climate change could be the answer,GED_Tweet,Bertelsmann Stiftung,False,4063,1565,0.0,0.0
28453911,2020-08-30 16:02:13,0,Twitter for iPhone,somedaygirl,0,SundayThoughts Climate change global warming,somedaygirl,NE,False,832,3917,0.0,0.0
23638544,2020-08-28 15:01:01,20,Hootsuite Inc.,IUCN,48,Coral reefs are among the most threatened ecosystems on Earth largely due to unprecedented global warming and climate changesLearn about the measures we can take to ensure their survival in our Issues Brief IucnOcean,IUCN,"Gland, Switzerland",True,155848,2021,0.195,0.4216666666666667
2373909360,2020-08-28 14:25:01,0,News Users,Upstract News,0,RNC RNC Climate Change amp Global Warming Hurricanes and fires Science says climate change is here but the RNC refuses to believe via,upstractcom,,False,1742,1,0.0,0.0
1184096843229089793,2020-08-26 07:30:06,1,Twitter Web App,Zubin Mistry,0,Climate change amp Global Warming via YouTube ClimateChange climate globalwarming climateconciousnetwork Contact Climate Conscious Network Website Email climateconsciousnetworkgmailcom,ZubinMistry5,"Surat, India",False,34,24,0.05,0.25
1271954190798147589,2020-08-25 13:47:53,0,Twitter for Android,Kemo Phatty,2,A child in Gunjure is motivated to grow more than 1000 trees of different seedlings to protect a generation yet unborn against global Warming and Climate change impacts End ClimateEmergency,KemoPhatty,Republic of The Gambia,False,40,24,0.16666666666666666,0.3666666666666667
610076827,2020-08-25 00:44:54,0,Twitter for iPhone,Chris Fox,1,Despite the pandemic support for action to curb climate change has not diminished Backing for government to do more to deal with global warming at 68 percent in May of 2018 was at the same level in 2020 according to the survey issued Monday jswatz,ChristopherNFox,"Boston, MA",False,18451,15267,0.15,0.18125
1296175266042195970,2020-08-24 21:48:27,0,Twitter Web App,Up Daily Infoo,0,Check out A Climate for Change Global Warming Facts for Faith Based Decisions Book by Andrew Farley and Katharine Hayhoe Pdf Download climate climatechange environment nature globalwarming climatecrisis climateaction savetheplanet earth,UpDailyInfo,Chicago,False,59,298,0.0,0.0
322887934,2020-08-24 15:16:00,0,Buffer,FORESTS FOREVER,1,Although temporary changes can help you need to reduce CO2 permanently to make a dent in global warming said Prof Piers Forster from the University of Leeds climate pandemic,FORESTSFOREVER,"Berkeley, CA",False,358,162,0.0,0.0
213367093,2020-08-22 17:54:40,0,Twitter for iPad,Safe Climate Campaign,0,The link between climate change and bigger fires is inextricable Temperatures are two to three degrees F warmer now than they wouldve been without global warming KendraWrites jswatz Protect the West and our Climate Demand CleanerCars,safe_climate,"Washington, DC",False,1732,700,0.0,0.25
480253767,2020-08-20 17:41:11,0,Twitter Web App,ENERCO Energy Solutions LLP 🇮🇳 🔆 (Estd. 2009),1,Climate Change and Global Warming is the biggest problem considered by millennialsWe know our prioritiesclimate ClimateCrisis GlobalWarming Sustainable RenewableEnergy ClimateChange,EnercoEnergy,India,False,191,1,0.0,0.0
483248746,2020-08-20 09:14:48,0,Twitter for iPhone,Ajai Malhotra,0,Due to COVID19 pandemic impact only first section of IPCC report on science of global warming will be ready for Glasgow COP26 in November 2021 Other two sections climate change impacts amp ways to cut GHG emissions amp IPCC synthesis report will follow only in 2022,AjaiMalhotra,"Gurugram, Delhi-NCR, India",False,430,527,0.028571428571428574,0.5119047619047619
1035051916630413312,2020-08-20 04:29:29,1,Twitter for Android,Mkyari,2,The main greenhouse gas is not counted as an airpollutant because it does not appear to affect health However there are links between climate change amp global warming such as the atmospheric concentration of some pollutants in the air,IamMkyari,Borno ,False,1225,3076,0.041666666666666664,0.20833333333333331
619463953,2020-08-19 15:08:33,0,Twitter for iPad,Tigran Haas,1,3 Questions Asegun Henry on five grand thermal challenges to stem the tide of global warming Our mission here is to save humanity from extinction due to climate change says MIT professor MIT KTHresearch GretaThunberg LeoDiCaprio algore climate,tigranhaas,"Terra and Stockholm, Sweden",False,5941,5452,0.125,0.4583333333333333
2224271,2020-08-18 14:57:51,1,Twitter Web App,Gary McFarlane,3,New research reveals effect of global warming on Greenland ice melt high sensitivity of the polar regions to climate change via physorgcom climate science SciChat environment,GaryM,"Medicine Hat, Alberta, Canada",False,4667,3776,0.05325757575757577,0.3111363636363636
1331133278,2020-08-18 03:39:10,0,IFTTT,POPapers,0,Climate JC The Role of Tropical Midlatitude and Polar CloudRadiative Changes for the Midlatitude Circulation Response to Global Warming,geomatlab,,False,734,60,-0.041666666666666664,0.125
991551002649219072,2020-08-17 10:24:22,0,WordPress.com,Alex Kime,0,How to make Seedboms UDBHAVA plantation Environment climate change globalwarming,alexander_kime,Chicago Illinois,False,31,167,0.0,0.0
95418595,2020-08-17 09:00:43,0,Hootsuite Inc.,Daily Climate,0,Climate change is poised to thaw and undermine the soil beneath ConocoPhillips proposed Willow oil drilling project on Alaskas North Slope making its rigs and roads vulnerable to the same global warming the project will be aggravating,TheDailyClimate,"Bozeman, Mont.",False,17704,1370,-0.16666666666666666,0.20833333333333334
723261791149551617,2020-08-16 14:30:07,0,Hootsuite Inc.,Coalition for Urban Transitions,2,The COVID19 crisis presents an opportunity to change course a make or break moment for global climate targets The world could avoid 03C of global warming by 2050 if governments invest in green recovery BuildBackBetter Read on CarbonBrief,CoalitionUrban,"Washington, DC; London, UK",False,3661,2253,-0.06666666666666667,0.09999999999999999
125688798,2020-08-15 15:46:43,2,Twitter Web App,Shashank Johri,3,PrafullSundriy1 and I talked about Global Warming and Climate change with students of Hillman School Agra A humble attempt to take Climate discourse to schools Happy Independence day Sustainability climatechange Globalwarming indianindependenceday environment,shankjohri,Bangalore,False,127,211,0.20000000000000004,0.4666666666666666
1331133278,2020-08-14 03:39:16,0,IFTTT,POPapers,1,Climate JC Seasonal Dependency of Tropical Precipitation Change under Global Warming,geomatlab,,False,734,60,0.0,0.0
2829769462,2020-08-13 07:51:16,0,Twitter for iPad,Jean Gull,0,nature beloved sun childrens book icemelt is normal global warming is not happening climate change is normal michaelchrichton stateoffear,jeanflwrchild,,False,19,45,0.25,0.575
1148614192116719616,2020-08-12 15:23:24,1,Twitter Web App,FactChecker76,1,Littleknown verifiable climate change fact 3Global warming is primarily higher nighttime lows especially in winter and near the polesClimate ClimateChange ClimateEmergency ClimateCrisis NetZero ClimateAction ClimateAngst Carbon Details,FChecker76,United States,False,2404,4961,0.11666666666666665,0.6333333333333333
732670138646974465,2020-08-11 18:28:14,0,Twitter for iPhone,Bjørn Levi Bang,4,Amerikanerne har funnet ut at det finnes fiktive kriser og s finnes det virkelige kriser Exclusive Poll Amid Covid19 Americans Dont Care About Climate Change Anymore The Global Warming Policy Forum GWPF,Bjorn_L_Bang,,False,292,406,0.0,0.0
732670138646974465,2020-08-11 04:44:57,0,Twitter for iPhone,Bjørn Levi Bang,0,Exclusive Poll Amid Covid19 Americans Dont Care About Climate Change Anymore The Global Warming Policy Forum GWPF,Bjorn_L_Bang,,False,292,406,0.0,0.0
154266844,2020-08-08 05:29:57,0,Twitter Web App,"Tom Gillispie, WRITER/EDITOR",0,deserts TURNING DESERTS INTO FORESTS climate change CO2 global warming forests,SptsGuy1,"Rural Hall, NC",False,2281,2155,0.0,0.0
949026955239854080,2020-08-07 20:46:19,1,Twitter for iPhone,Bhagyashree भाग्यश्री,2,Global warming and climate change made number of rainy days to decrease but the intensity of rainfall has increased in India a country depending upon monsoon for its agriculture sectorenvironment ClimateCrisis ClimateChange Monsoon2020,me_Bhagyashree,,False,2661,189,0.0,0.0
24882838,2020-08-05 19:38:13,0,IFTTT,Wetter-Center.de,0,Climate News Analyzing marine ecosystems from 6000 to 5000 years ago to anticipate changes caused by global warming,meteomara,"Prenzlauer Berg, Berlin, DE",False,2116,1786,0.0,0.0
1104182415545622528,2020-07-31 08:19:01,0,Twitter for iPhone,bronie,0,Global warming climate change,bronie_adelaide,"Adelaide, South Australia",False,23,56,0.0,0.0
1189447121327386624,2020-07-28 10:57:23,0,Twitter for Android,Mrityunjay jha,1,SwagataDam Due to warm weather last 10 days thats why a huge lightning and thunder developed in the clouds Climate change Global warming Mumbai rains,Mrityun69186898,From Mumbai Maharashtra,False,29,271,0.1625,0.3736111111111111
279034820,2020-07-28 06:55:02,0,Twitter Web App,JokerGermany,0,zaninmoreira laczarus planet3dnow Thracks A world goverment is the solution against the big companys and can end injustice the climate change and Global WarmingPls vote for realDonaldTrump its like a monkey cage for testing purposes What can go wrong when you make the wrong decisions Look at WuhanVirus,jokergermany,,False,23,51,-0.21000000000000002,0.38
612618938,2020-07-27 08:01:06,0,Hootsuite Inc.,Symbio Energy,0,As the world braces itself for the impact of global warming it is now more vital than ever to have an accurate detailed picture of how exactly the climate will changeclimate climatechange environment world UK savetheplanet globalwarming,SymbioEnergy,United Kingdom,False,272,1102,0.27499999999999997,0.4222222222222222
85833577,2020-07-21 19:56:11,0,Twitter Web App,Randy Schisler,1,Climate Change ClimateChange Science History Global Warming GlobalWarming Earth How Earths Climate Changes Naturally and Why Things Are Different Now via QuantaMagazine,airschis,"Vancouver, British Columbia",False,1095,1971,0.03333333333333333,0.3333333333333333
1285294174670069760,2020-07-21 13:05:56,0,Twitter Web App,BillsboardsforChange,1,Do not wait until it is too late fight climate change now We need to stop global warming The longer we wait to drive change the more it will cost in capital species extinctions and our own health ClimateChange ClimateAction climate visit,billsboardsfor,,False,1,0,0.2,0.525
1232531845184544768,2020-07-20 12:05:45,0,Twitter Web App,Climate change 2020,1,Go Live with Climate Change WebinarMeetings International is organizing Webinar on Climate Change and Global Warming will be hosted on December 14 2020 at 1000 AM GM1Join us for an hour of insights from experts,warming2020,,False,42,183,0.04545454545454545,0.16666666666666666
1210361528651829249,2020-07-16 17:15:08,0,Crowdfire App,Supply Chain Revolution,2,The Price tag for climate change in the US is 140B per yr This is to make the changes humanity needs to adapt to a warming world Its less than 02 of global GDP We talk about it TomRaftery SCMatSAP supplychain Sustainability climate,_SC_Revolution,Earth,False,1991,1839,-0.08333333333333333,0.03333333333333333
734129690,2020-07-16 10:04:28,0,Twitter for iPad,nikkifirewall,0,EnvironmentEnvironmentalImpactClimateClimateSciencePollutionGreenhouseGassesGlobalWarming Manmade global warming has a short history and a long future The natural balance of gases in the atmosphere began to change with the Industrial Revolution but in the last 50,nikkifirewall,,False,4103,4327,0.008333333333333333,0.2152777777777778
290015383,2020-07-15 20:06:30,0,Twitter Web App,Paul Acocella,1,GAO report Trump admin underestimated damages by GreenHouse emissions enabling the govt to justify costs of repealing or weakening climate change regsHarm that global warming will cause estimated to be 7 times lower than previous federal estimates,PaulAcocella,nj,False,115,441,-0.08333333333333333,0.08333333333333333
1281838160859865088,2020-07-13 15:30:01,0,Twitter for Android,Gary F.,1,Growing up in the 70s they used to shit us up with the ice age that was coming Then in the 80s we were all going to die in flames with global warming Sadly that didnt happen so we renamed it climate change Which is great because now we wont have to keep changing itClimate,Ferg0404,"Community of Valencia, Spain",False,1538,1426,0.025000000000000022,0.6375
727316106843574272,2020-07-12 15:24:35,8,Twitter Web App,Caribbean disaster,12,Deep Indian Ocean temperature data shows warming in deeper layers in addition to the existent concern of surface warming paving the way to visible changes in Monsoon patterns and climate anomalies on a global scaleVisualPersist,BagalueSunab,Jamaica- Trinidad &Tobago,False,3006,3852,0.0,0.2
163819017,2020-07-12 01:03:19,0,Twitter for Android,Dr. Subhash Thaledi,7,It has been raining since morning in Dehradun It gives a pleasant relief here but if the rain stops heat and humidity starts again 45 decades ago even fan were never required here but today cannot live without AC Is it the effect of Climate change or GlobalWarming,SubhashThaledi,"Dehradun, India",False,196,519,0.4348484848484848,0.7333333333333334
91899366,2020-07-11 05:03:32,14,Twitter for Android,Matt 🌊,118,Deep Indian Ocean temperature data shows warming in deeper layers in addition to the existent concern of surface warming paving the way to visible changes in Monsoon patterns and climate anomalies on a global scale,VisualPersist,,False,22529,4783,0.0,0.2
1256668542637707266,2020-07-11 04:38:45,0,Instagram,Unwired,1,What is all this hype about Global Warming Is it even realRead more about climate change Link in bio climatechange environment nature globalwarming sustainability savetheplanet climate,Unwired11,,False,3,106,0.25,0.25
1622604644,2020-07-01 13:17:08,0,Twitter for iPhone,Patricia Schouker 💡,1,All things being equal ie no change in climate change policy physical risks would be greatly increased as global emissions keep rising until 2080 leading to more than 3C of warming wiping out 25 of GDP Physical risksclimate related conflict migration extreme weather,Patricia_Energy,Europe & Washington D.C. ⛳️,False,7210,1823,0.146875,0.3982142857142857
19609660,2020-06-30 23:19:12,0,Twitter Web App,"Tom Gillispie, EDITOR/WRITER",1,science The 11TH HOUR FOR THE EARTH climate change climatechange global warming,EDITORatWORK,"Rural Hall, North Carolina, USA",False,4191,3708,0.0,0.0
701426728321814528,2020-06-30 22:42:30,1,Twitter for iPad,Elena Sgarbossa MD Ⓥ,1,Reuters While we urge govt officials to pass legislation to curb global warming and climate change why not adopt a healthy vegan diet to drastically our impactclimate SouthPole diet ItsTheDiet GoVegan vegan ShareThePlanet,ElenaSgarbossa,"Weston, FL 🇺🇸 / From 🇦🇷",False,1989,298,0.25,0.25
173591614,2020-06-26 17:01:07,0,Twitter for Android,CricketDiane,0,Newsweek climate ClimateChange GlobalWarming Did people really believe that by rightwing govt officials in US Russia Brazil Turkey Philippines and elsewhere outlawing the words GLOBAL WARMING and CLIMATE CHANGE it would make it not be soReally,AmBeautifulShow,"Manhattan, NY, USA",False,2561,4923,0.1,0.1
1261724985988657158,2020-06-25 18:48:41,0,Twitter Web App,Sir Charles,0,Three fossil fuel entities violated Minnesotas Consumer Fraud Act by issuing misleading statements about global warming and engaged in a 30year campaign of climate change deception a lawsuit filed Wednesday by the states attorney general claims,SirChar17262525,,False,269,482,0.02500000000000001,0.25
2345579792,2020-06-24 16:22:42,0,Twitter Web App,PAGeologist,0,Book the must read book on Climate Global WarmingAlarmists Skeptics and Deniers A Geoscientist Looks at the Science of Climate Change climate ClimateAction ClimateActionNow ClimateEmergency ClimateChange,PACleanwater,Coal Land and Bloody Water- PA,False,1059,1333,0.0,0.0
380346763,2020-06-22 11:30:53,2,Hootsuite Inc.,EHN,0,New research by scientists at the University of Reginas Institute of Environmental Change and Society shows that global warming is increasing levels of toxic algae detrimental to human health climate,EnvirHealthNews,"Charlottesville, VA",False,10248,2466,0.04545454545454545,0.18484848484848485
15157476,2020-06-21 03:23:59,0,MrPyrometer,Ray Peacock (MrPyro),0,New article Solar geoengineering could cause unwanted changes in climate new modelling suggests Physics World Bid to mitigate global warming could stagnate weat Climate physics,MrPyrometer,USA,False,2197,4455,0.0909090909090909,0.30303030303030304
22362638,2020-06-19 14:25:00,0,Twitter Web App,Marissa Spraker,0,NEARLY HALF of Americans are affected by climate change According to Yale 69 of Americans also believe that global warming only affects plants and animals THIS IS NOT TRUE Climate change is a major threat to mankind and we must fight it Reduce Reuse Reuse again Climate,mhmmitsmarissa,,False,218,320,-0.05583333333333333,0.4633333333333334
92034115,2020-06-19 07:16:00,4,TweetDeck,EEB,5,Tomorrow is WorldRefugeeDay Without ClimateAction 35 billion may be living in intolerable heat by 2070 resulting in more climate migrationClimate of Change is exploring how to boost resilience to global warmingWeWorldOnlus UniboMagazine,Green_Europe,"Brussels, Belgium",False,31799,2369,0.25,0.25
1230944350911246336,2020-06-18 12:44:01,1,Twitter for iPhone,Weather and Climatology,5,Today meteorologists around the world unite to raise awareness of our planets ever warming climate The stripes shown below depict global temperature change by year ShowYourStripes MetsUnite,AndClimatology,,False,931,1056,0.0,0.0
1232531845184544768,2020-06-18 11:22:21,0,Twitter Web App,Climate change 2020,0,Go Live with Climate Change WebinarMeetings International is organizing Webinar on Climate Change and Global Warming will be hosted on December 14 2020 at 1000 AM GM1,warming2020,,False,42,183,0.04545454545454545,0.16666666666666666
2153894954,2020-06-16 06:27:20,0,IFTTT,prepperbot,0,climate change The Global Warming Issue The Enemy We Cant Stop,prepperbot,American Redoubt,False,1067,430,0.0,0.0
1027933470851559424,2020-06-15 12:01:01,0,Loomly,E2C,6,Due to global warming the potential release of methane from methane clathrate compounds buried in the seafloor into the atmosphere may cause a runaway greenhouse effect a tipping point in climate change Make a difference with E2C renewableenergy,e2coin,,False,1007,5,-0.041666666666666664,0.4583333333333333
2184934963,2020-06-11 11:46:39,17,Twitter Web App,GO GREEN,21,Humanity total failure to fight global warming caving in to Big Oil Since 1990 and first IPCC report to fight climate change global emissions of c02 from energy and industry have risen by 62 pumping another 870 billion tonnes of c02 into atmosphere,ECOWARRIORSS,,False,23415,20439,-0.011111111111111118,0.24722222222222223
598966156,2020-06-06 04:04:25,0,Twitter for iPhone,top_hand,0,ATomalty cathmckenna gmbutts JustinTrudeau CBCNews good question its all about the money climate change global warming,benstahl3,,False,419,1433,0.35,0.30000000000000004
1257696505743507456,2020-06-05 22:05:44,0,Twitter for iPhone,Emmanuel Kpana Sinah,1,For our society to thrive we must save and protect our environment planting trees is one of the many environmental issues affecting our country Major environmental problems OverpopulationDeforestationClimate changeGlobal warming,SinahKpana,,False,44,247,0.28125,0.5
939934896306511872,2020-06-05 13:54:38,0,Twitter Web App,Jerzy H. Czembor,0,Crop Life International gt How Climate Change is Powering Global PestsJune 4 2020 climatechange agrobiodiversity plantbreeding plantpathology IPM climate warming biotechnology food foodsecurity agriculture IYPH2020 Genetics,CzemborJerzyH,,False,1239,2757,0.0,0.0
